Time,V(NODE1),
0.01203,-1.9400000000000013,
0.01204,-1.9200000000000017,
0.01205,-1.8999999999999986,
0.01206,-1.8800000000000026,
0.01207,-1.860000000000003,
0.01208,-1.8399999999999999,
0.01209,-1.8200000000000003,
0.0121,-1.8000000000000043,
0.01211,-1.7800000000000011,
0.01212,-1.7600000000000016,
0.01213,-1.740000000000002,
0.01214,-1.7200000000000024,
0.01215,-1.7000000000000028,
0.01216,-1.6800000000000033,
0.01217,-1.6600000000000001,
0.01218,-1.6400000000000006,
0.01219,-1.6200000000000045,
0.0122,-1.5999999999999979,
0.01221,-1.5800000000000018,
0.01222,-1.5599999999999987,
0.01223,-1.5400000000000027,
0.01224,-1.5200000000000031,
0.01225,-1.5,
0.01226,-1.4800000000000004,
0.01227,-1.4600000000000044,
0.01228,-1.4400000000000048,
0.01229,-1.4200000000000017,
0.0123,-1.4000000000000021,
0.01231,-1.379999999999999,
0.01232,-1.360000000000003,
0.01233,-1.3399999999999963,
0.01234,-1.3200000000000003,
0.01235,-1.3000000000000007,
0.01236,-1.2800000000000047,
0.01237,-1.259999999999998,
0.01238,-1.240000000000002,
0.01239,-1.2200000000000024,
0.0124,-1.2000000000000028,
0.01241,-1.1800000000000033,
0.01242,-1.1600000000000037,
0.01243,-1.1400000000000006,
0.01244,-1.120000000000001,
0.01245,-1.100000000000005,
0.01246,-1.0799999999999983,
0.01247,-1.0600000000000023,
0.01248,-1.0399999999999991,
0.01249,-1.0200000000000031,
0.0125,-1,
0.01251,-0.980000000000004,
0.01252,-0.9600000000000009,
0.01253,-0.9400000000000048,
0.01254,-0.9199999999999982,
0.01255,-0.9000000000000021,
0.01256,-0.8800000000000026,
0.01257,-0.8599999999999994,
0.01258,-0.8400000000000034,
0.01259,-0.8200000000000003,
0.0126,-0.8000000000000007,
0.01261,-0.7800000000000011,
0.01262,-0.7600000000000051,
0.01263,-0.7399999999999984,
0.01264,-0.7200000000000024,
0.01265,-0.7000000000000028,
0.01266,-0.6799999999999997,
0.01267,-0.6600000000000001,
0.01268,-0.6400000000000041,
0.01269,-0.620000000000001,
0.0127,-0.6000000000000014,
0.01271,-0.5800000000000018,
0.01272,-0.5599999999999987,
0.01273,-0.5400000000000027,
0.01274,-0.5200000000000031,
0.01275,-0.5000000000000036,
0.01276,-0.4800000000000004,
0.01277,-0.4600000000000044,
0.01278,-0.4400000000000013,
0.01279,-0.4200000000000017,
0.0128,-0.3999999999999986,
0.01281,-0.379999999999999,
0.01282,-0.360000000000003,
0.01283,-0.33999999999999986,
0.01284,-0.3200000000000003,
0.01285,-0.3000000000000007,
0.01286,-0.2800000000000047,
0.01287,-0.26000000000000156,
0.01288,-0.240000000000002,
0.01289,-0.21999999999999886,
0.0129,-0.20000000000000284,
0.01291,-0.18000000000000327,
0.01292,-0.16000000000000014,
0.01293,-0.14000000000000057,
0.01294,-0.120000000000001,
0.01295,-0.10000000000000142,
0.01296,-0.08000000000000185,
0.01297,-0.060000000000002274,
0.01298,-0.03999999999999915,
0.01299,-0.020000000000003126,
0.013,-3.552713678800501e-15,
0.01301,0.019999999999999574,
0.01302,0.03999999999999915,
0.01303,0.05999999999999517,
0.01304,0.0799999999999983,
0.01305,0.09999999999999787,
0.01306,0.120000000000001,
0.01307,0.14000000000000057,
0.01308,0.1599999999999966,
0.01309,0.17999999999999616,
0.0131,0.1999999999999993,
0.01311,0.21999999999999886,
0.01312,0.23999999999999488,
0.01313,0.259999999999998,
0.01314,0.2799999999999976,
0.01315,0.3000000000000007,
0.01316,0.31999999999999673,
0.01317,0.3399999999999963,
0.01318,0.35999999999999943,
0.01319,0.379999999999999,
0.0132,0.3999999999999986,
0.01321,0.41999999999999815,
0.01322,0.4400000000000013,
0.01323,0.4599999999999973,
0.01324,0.4800000000000004,
0.01325,0.49999999999999645,
0.01326,0.519999999999996,
0.01327,0.5399999999999991,
0.01328,0.5599999999999987,
0.01329,0.5799999999999947,
0.0133,0.5999999999999979,
0.01331,0.6199999999999974,
0.01332,0.639999999999997,
0.01333,0.6600000000000001,
0.01334,0.6799999999999962,
0.01335,0.7000000000000028,
0.01336,0.7199999999999989,
0.01337,0.7399999999999984,
0.01338,0.7599999999999945,
0.01339,0.7800000000000011,
0.0134,0.7999999999999972,
0.01341,0.8200000000000003,
0.01342,0.8399999999999999,
0.01343,0.8599999999999959,
0.01344,0.879999999999999,
0.01345,0.8999999999999986,
0.01346,0.9199999999999982,
0.01347,0.9399999999999942,
0.01348,0.9600000000000009,
0.01349,0.9799999999999969,
0.0135,1,
0.01351,1.019999999999996,
0.01352,1.0399999999999991,
0.01353,1.0599999999999987,
0.01354,1.0799999999999983,
0.01355,1.0999999999999979,
0.01356,1.1199999999999974,
0.01357,1.1400000000000006,
0.01358,1.1599999999999966,
0.01359,1.1799999999999997,
0.0136,1.1999999999999957,
0.01361,1.2200000000000024,
0.01362,1.2399999999999984,
0.01363,1.259999999999998,
0.01364,1.279999999999994,
0.01365,1.3000000000000007,
0.01366,1.3199999999999967,
0.01367,1.3399999999999963,
0.01368,1.3599999999999994,
0.01369,1.379999999999999,
0.0137,1.4000000000000021,
0.01371,1.4199999999999982,
0.01372,1.4399999999999977,
0.01373,1.4599999999999937,
0.01374,1.4800000000000004,
0.01375,1.4999999999999964,
0.01376,1.5199999999999996,
0.01377,1.5399999999999956,
0.01378,1.5599999999999987,
0.01379,1.5799999999999983,
0.0138,1.5999999999999979,
0.01381,1.6199999999999974,
0.01382,1.6400000000000006,
0.01383,1.6600000000000001,
0.01384,1.6799999999999962,
0.01385,1.6999999999999993,
0.01386,1.7199999999999989,
0.01387,1.740000000000002,
0.01388,1.759999999999998,
0.01389,1.7799999999999976,
0.0139,1.7999999999999936,
0.01391,1.8200000000000003,
0.01392,1.8399999999999963,
0.01393,1.8599999999999959,
0.01394,1.879999999999999,
